Kernel trace events
Device, Binary, Kernel, Compute Unit, Function, Data Type, Index, Start Time (ms), End Time (ms), Value
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.066175,0.066452,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.066452,0.067052,27
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.067052,0.067328,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.067328,0.067932,28
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.067932,0.068209,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.068209,0.068812,29
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.068812,0.069089,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.069089,0.069692,30
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.069692,0.069969,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.069969,0.070572,31
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.070572,0.070572,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.000000,0.042697,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.042697,0.043570,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.043570,0.043580,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.043580,0.044447,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.044447,0.044457,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.044457,0.045327,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.045327,0.045337,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.045337,0.046208,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.046208,0.046218,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.046218,0.047088,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.047088,0.047098,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.047098,0.047968,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.047968,0.047978,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.047978,0.048848,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.048848,0.048858,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.048858,0.049728,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.049728,0.049738,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.049738,0.050605,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.050605,0.050615,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.050615,0.051485,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.051485,0.051495,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.051495,0.052365,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.052365,0.052375,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.052375,0.053246,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.053246,0.053256,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.053256,0.054126,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.054126,0.054136,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.054136,0.055006,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.055006,0.055016,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.055016,0.055886,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.055886,0.055896,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.055896,0.056766,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.056766,0.056776,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.056776,0.057647,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.057647,0.057657,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.057657,0.058527,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.058527,0.058537,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.058537,0.059407,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.059407,0.059417,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.059417,0.060287,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.060287,0.060297,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.060297,0.061164,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.061164,0.061174,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.061174,0.062044,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.062044,0.062054,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.062054,0.062924,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.062924,0.062934,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.062934,0.063804,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.063804,0.063814,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.063814,0.064685,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.064685,0.064695,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.064695,0.065565,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.065565,0.065575,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.065575,0.066445,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.066445,0.066455,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.066455,0.067322,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.067322,0.067332,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.067332,0.068202,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.068202,0.068212,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.068212,0.069082,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.069082,0.069092,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.069092,0.069962,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.069962,0.069972,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.069972,0.070842,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,outstanding,0,0.070842,0.070842,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.000000,0.042697,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.042697,0.043570,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.043570,0.043580,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.043580,0.044447,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.044447,0.044457,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.044457,0.045327,2
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.045327,0.045337,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.045337,0.046208,3
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.046208,0.046218,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.046218,0.047088,4
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.047088,0.047098,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.047098,0.047968,5
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.047968,0.047978,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.047978,0.048848,6
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.048848,0.048858,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.048858,0.049728,7
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.049728,0.049738,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.049738,0.050605,8
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.050605,0.050615,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.050615,0.051485,9
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.051485,0.051495,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.051495,0.052365,10
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.052365,0.052375,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.052375,0.053246,11
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.053246,0.053256,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.053256,0.054126,12
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.054126,0.054136,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.054136,0.055006,13
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.055006,0.055016,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.055016,0.055886,14
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.055886,0.055896,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.055896,0.056766,15
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.056766,0.056776,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.056776,0.057647,16
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.057647,0.057657,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.057657,0.058527,17
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.058527,0.058537,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.058537,0.059407,18
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.059407,0.059417,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.059417,0.060287,19
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.060287,0.060297,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v2_rd_add_proc_U0,row,0,0.060297,0.061164,20
